image,sigma,median_size,threshold_method,threshold_value,open_size,close_size,dice
LIDC-IDRI-0003_R_4.nii.gz,3.0,1,fixed,-500,2,0,0.07470817120622568
LIDC-IDRI-0003_R_4.nii.gz,3.0,1,fixed,-500,2,2,0.07499514280163203
LIDC-IDRI-0003_R_4.nii.gz,3.0,1,fixed,-500,2,3,0.07490782068697846
LIDC-IDRI-0003_R_4.nii.gz,3.0,1,fixed,-500,3,0,0.07252875804250342
LIDC-IDRI-0003_R_4.nii.gz,3.0,1,fixed,-500,3,2,0.07244401168451801
LIDC-IDRI-0003_R_4.nii.gz,3.0,1,fixed,-500,3,3,0.07235946313946703
LIDC-IDRI-0003_R_4.nii.gz,3.0,1,fixed,-400,0,0,0.003535130357931949
LIDC-IDRI-0003_R_4.nii.gz,3.0,1,fixed,-400,0,2,0.0035343494588027393
LIDC-IDRI-0003_R_4.nii.gz,3.0,1,fixed,-400,0,3,0.00353045013239188
LIDC-IDRI-0003_R_4.nii.gz,3.0,1,fixed,-400,2,0,0.0035374751271280125
LIDC-IDRI-0003_R_4.nii.gz,3.0,1,fixed,-400,2,2,0.0035366931918656055
LIDC-IDRI-0003_R_4.nii.gz,3.0,1,fixed,-400,2,3,0.0035327886950761757
LIDC-IDRI-0003_R_4.nii.gz,3.0,1,fixed,-400,3,0,0.003540606328833813
LIDC-IDRI-0003_R_4.nii.gz,3.0,1,fixed,-400,3,2,0.0035398230088495575
LIDC-IDRI-0003_R_4.nii.gz,3.0,1,fixed,-400,3,3,0.0035359116022099448
LIDC-IDRI-0003_R_4.nii.gz,3.0,1,fixed,-300,0,0,0.0
LIDC-IDRI-0003_R_4.nii.gz,3.0,1,fixed,-300,0,2,0.0
LIDC-IDRI-0003_R_4.nii.gz,3.0,1,fixed,-300,0,3,0.0
LIDC-IDRI-0003_R_4.nii.gz,3.0,1,fixed,-300,2,0,0.0
LIDC-IDRI-0003_R_4.nii.gz,3.0,1,fixed,-300,2,2,0.0
LIDC-IDRI-0003_R_4.nii.gz,3.0,1,fixed,-300,2,3,0.0
LIDC-IDRI-0003_R_4.nii.gz,3.0,1,fixed,-300,3,0,0.0
LIDC-IDRI-0003_R_4.nii.gz,3.0,1,fixed,-300,3,2,0.0
LIDC-IDRI-0003_R_4.nii.gz,3.0,1,fixed,-300,3,3,0.0
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,otsu,-446,0,0,0.020549381421681695
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,otsu,-446,0,2,0.020545073375262055
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,otsu,-446,0,3,0.020523560209424085
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,otsu,-446,2,0,0.01807102332422778
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,otsu,-446,2,2,0.018067226890756304
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,otsu,-446,2,3,0.018052057094878254
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,otsu,-446,3,0,0.0180976430976431
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,otsu,-446,3,2,0.018093835472333262
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,otsu,-446,3,3,0.018078620979608998
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,fixed,-500,0,0,0.07266368758500097
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,fixed,-500,0,2,0.07260726072607261
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,fixed,-500,0,3,0.07249466950959488
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,fixed,-500,2,0,0.07274849251118459
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,fixed,-500,2,2,0.07269193391642371
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,fixed,-500,2,3,0.0725790801474869
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,fixed,-500,3,0,0.06605432870822747
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,fixed,-500,3,2,0.066028521195546
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,fixed,-500,3,3,0.06592549249073533
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,fixed,-400,0,0,0.0017683465959328027
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,fixed,-400,0,2,0.0017683465959328027
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,fixed,-400,0,3,0.0017667844522968198
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,fixed,-400,2,0,0.0017695200176952002
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,fixed,-400,2,2,0.0017695200176952002
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,fixed,-400,2,3,0.0017679558011049724
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,fixed,-400,3,0,0.001771479185119575
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,fixed,-400,3,2,0.001771479185119575
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,fixed,-400,3,3,0.0017699115044247787
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,fixed,-300,0,0,0.0
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,fixed,-300,0,2,0.0
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,fixed,-300,0,3,0.0
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,fixed,-300,2,0,0.0
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,fixed,-300,2,2,0.0
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,fixed,-300,2,3,0.0
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,fixed,-300,3,0,0.0
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,fixed,-300,3,2,0.0
LIDC-IDRI-0003_R_4.nii.gz,3.0,3,fixed,-300,3,3,0.0
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,otsu,-447,0,0,0.013063632532659082
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,otsu,-447,0,2,0.013482199283758163
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,otsu,-447,0,3,0.013473684210526317
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,otsu,-447,2,0,0.013069139966273187
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,otsu,-447,2,2,0.013487881981032667
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,otsu,-447,2,3,0.013479359730412805
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,otsu,-447,3,0,0.012246621621621621
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,otsu,-447,3,2,0.012246621621621621
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,otsu,-447,3,3,0.012238868959696138
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,fixed,-500,0,0,0.05954946131243879
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,fixed,-500,0,2,0.059502838128792326
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,fixed,-500,0,3,0.06016800156280524
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,fixed,-500,2,0,0.05654820341645396
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,fixed,-500,2,2,0.05650382577987051
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,fixed,-500,2,3,0.05718762240501371
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,fixed,-500,3,0,0.052766292577278995
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,fixed,-500,3,2,0.052745522534934065
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,fixed,-500,3,3,0.05343811394891945
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,fixed,-400,0,0,0.0008886914019106865
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,fixed,-400,0,2,0.0008886914019106865
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,fixed,-400,0,3,0.0008882966910948257
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,fixed,-400,2,0,0.0008890864636585908
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,fixed,-400,2,2,0.0008890864636585908
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,fixed,-400,2,3,0.0008886914019106865
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,fixed,-400,3,0,0.0008898776418242492
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,fixed,-400,3,2,0.0008898776418242492
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,fixed,-400,3,3,0.00088948187680676
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,fixed,-300,0,0,0.0
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,fixed,-300,0,2,0.0
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,fixed,-300,0,3,0.0
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,fixed,-300,2,0,0.0
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,fixed,-300,2,2,0.0
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,fixed,-300,2,3,0.0
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,fixed,-300,3,0,0.0
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,fixed,-300,3,2,0.0
LIDC-IDRI-0003_R_4.nii.gz,3.0,5,fixed,-300,3,3,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,otsu,-454,0,0,0.006317119393556538
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,otsu,-454,0,2,0.006317119393556538
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,otsu,-454,0,3,0.006306495690561278
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,otsu,-454,2,0,0.006322444678609062
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,otsu,-454,2,2,0.006322444678609062
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,otsu,-454,2,3,0.006313131313131313
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,otsu,-454,3,0,0.006335797254487857
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,otsu,-454,3,2,0.006335797254487857
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,otsu,-454,3,3,0.0063264445381695485
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,fixed,-500,0,0,0.026888098062475288
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,fixed,-500,0,2,0.026888098062475288
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,fixed,-500,0,3,0.026856240126382307
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,fixed,-500,2,0,0.026888098062475288
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,fixed,-500,2,2,0.026888098062475288
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,fixed,-500,2,3,0.026856240126382307
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,fixed,-500,3,0,0.026138613861386138
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,fixed,-500,3,2,0.026138613861386138
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,fixed,-500,3,3,0.02609727164887307
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,fixed,-400,0,0,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,fixed,-400,0,2,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,fixed,-400,0,3,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,fixed,-400,2,0,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,fixed,-400,2,2,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,fixed,-400,2,3,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,fixed,-400,3,0,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,fixed,-400,3,2,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,fixed,-400,3,3,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,fixed,-300,0,0,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,fixed,-300,0,2,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,fixed,-300,0,3,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,fixed,-300,2,0,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,fixed,-300,2,2,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,fixed,-300,2,3,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,fixed,-300,3,0,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,fixed,-300,3,2,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,1,fixed,-300,3,3,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,otsu,-455,0,0,0.005055824731409311
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,otsu,-455,0,2,0.005055824731409311
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,otsu,-455,0,3,0.005047318611987382
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,otsu,-455,2,0,0.005060088551549652
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,otsu,-455,2,2,0.005060088551549652
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,otsu,-455,2,3,0.0050526315789473685
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,otsu,-455,3,0,0.005070779632368476
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,otsu,-455,3,2,0.005070779632368476
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,otsu,-455,3,3,0.005063291139240506
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,fixed,-500,0,0,0.024539877300613498
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,fixed,-500,0,2,0.024539877300613498
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,fixed,-500,0,3,0.024520466679849712
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,fixed,-500,2,0,0.02414885193982581
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,fixed,-500,2,2,0.02414885193982581
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,fixed,-500,2,3,0.024129746835443038
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,fixed,-500,3,0,0.024187153053132435
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,fixed,-500,3,2,0.024187153053132435
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,fixed,-500,3,3,0.02415841584158416
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,fixed,-400,0,0,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,fixed,-400,0,2,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,fixed,-400,0,3,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,fixed,-400,2,0,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,fixed,-400,2,2,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,fixed,-400,2,3,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,fixed,-400,3,0,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,fixed,-400,3,2,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,fixed,-400,3,3,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,fixed,-300,0,0,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,fixed,-300,0,2,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,fixed,-300,0,3,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,fixed,-300,2,0,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,fixed,-300,2,2,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,fixed,-300,2,3,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,fixed,-300,3,0,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,fixed,-300,3,2,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,3,fixed,-300,3,3,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,otsu,-455,0,0,0.003808717731696995
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,otsu,-455,0,2,0.003808717731696995
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,otsu,-455,0,3,0.0038022813688212928
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,otsu,-455,2,0,0.0038119440914866584
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,otsu,-455,2,2,0.0038119440914866584
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,otsu,-455,2,3,0.0038054968287526427
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,otsu,-455,3,0,0.0038192234245703373
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,otsu,-455,3,2,0.0038192234245703373
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,otsu,-455,3,3,0.0038127515356915906
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,fixed,-500,0,0,0.019845207382417147
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,fixed,-500,0,2,0.019845207382417147
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,fixed,-500,0,3,0.019829466587348802
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,fixed,-500,2,0,0.019857029388403495
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,fixed,-500,2,2,0.019857029388403495
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,fixed,-500,2,3,0.01984126984126984
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,fixed,-500,3,0,0.019876764062810574
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,fixed,-500,3,2,0.019876764062810574
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,fixed,-500,3,3,0.019860973187686197
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,fixed,-400,0,0,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,fixed,-400,0,2,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,fixed,-400,0,3,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,fixed,-400,2,0,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,fixed,-400,2,2,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,fixed,-400,2,3,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,fixed,-400,3,0,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,fixed,-400,3,2,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,fixed,-400,3,3,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,fixed,-300,0,0,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,fixed,-300,0,2,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,fixed,-300,0,3,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,fixed,-300,2,0,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,fixed,-300,2,2,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,fixed,-300,2,3,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,fixed,-300,3,0,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,fixed,-300,3,2,0.0
LIDC-IDRI-0003_R_4.nii.gz,4.0,5,fixed,-300,3,3,0.0
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,otsu,-322,0,0,0.05685279187817259
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,otsu,-322,0,2,0.06338028169014084
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,otsu,-322,0,3,0.07213438735177866
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,otsu,-322,2,0,0.050156739811912224
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,otsu,-322,2,2,0.056133056133056136
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,otsu,-322,2,3,0.0657421674370827
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,otsu,-322,3,0,0.0
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,otsu,-322,3,2,0.0
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,otsu,-322,3,3,0.0
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,fixed,-500,0,0,0.07649769585253456
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,fixed,-500,0,2,0.07981859410430839
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,fixed,-500,0,3,0.08853474988933156
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,fixed,-500,2,0,0.0745697896749522
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,fixed,-500,2,2,0.07965860597439545
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,fixed,-500,2,3,0.08955223880597014
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,fixed,-500,3,0,0.05502751375687844
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,fixed,-500,3,2,0.05779770802192327
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,fixed,-500,3,3,0.06429277942631058
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,fixed,-400,0,0,0.06950562897699461
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,fixed,-400,0,2,0.0763653939101015
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,fixed,-400,0,3,0.08436018957345971
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,fixed,-400,2,0,0.06764260474507824
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,fixed,-400,2,2,0.07515030060120241
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,fixed,-400,2,3,0.08411677387431965
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,fixed,-400,3,0,0.028081123244929798
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,fixed,-400,3,2,0.033126293995859216
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,fixed,-400,3,3,0.03802672147995889
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,fixed,-300,0,0,0.05255023183925812
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,fixed,-300,0,2,0.0593654042988741
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,fixed,-300,0,3,0.06740442655935613
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,fixed,-300,2,0,0.04322614654717976
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,fixed,-300,2,2,0.05340314136125655
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,fixed,-300,2,3,0.06101344364012409
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,fixed,-300,3,0,0.0
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,fixed,-300,3,2,0.0
LIDC-IDRI-0004_R_1.nii.gz,0.0,1,fixed,-300,3,3,0.0
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,otsu,-328,0,0,0.03453689167974882
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,otsu,-328,0,2,0.037578288100208766
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,otsu,-328,0,3,0.043568464730290454
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,otsu,-328,2,0,0.021175224986765485
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,otsu,-328,2,2,0.023255813953488372
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,otsu,-328,2,3,0.027339642481598318
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,otsu,-328,3,0,0.0
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,otsu,-328,3,2,0.0
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,otsu,-328,3,3,0.0
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,fixed,-500,0,0,0.06057692307692308
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,fixed,-500,0,2,0.06408417025346724
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,fixed,-500,0,3,0.07176581680830972
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,fixed,-500,2,0,0.05365126676602087
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,fixed,-500,2,2,0.058358061325420374
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,fixed,-500,2,3,0.0647693817468106
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,fixed,-500,3,0,0.0
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,fixed,-500,3,2,0.0
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,fixed,-500,3,3,0.0
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,fixed,-400,0,0,0.04878048780487805
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,fixed,-400,0,2,0.051645569620253164
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,fixed,-400,0,3,0.058320764203117145
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,fixed,-400,2,0,0.03715170278637771
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,fixed,-400,2,2,0.04113110539845758
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,fixed,-400,2,3,0.04503582395087001
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,fixed,-400,3,0,0.0
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,fixed,-400,3,2,0.0
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,fixed,-400,3,3,0.0
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,fixed,-300,0,0,0.02854122621564482
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,fixed,-300,0,2,0.03268318397469689
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,fixed,-300,0,3,0.03666841278156103
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,fixed,-300,2,0,0.012841091492776886
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,fixed,-300,2,2,0.0192
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,fixed,-300,2,3,0.019118428040361127
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,fixed,-300,3,0,0.0
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,fixed,-300,3,2,0.0
LIDC-IDRI-0004_R_1.nii.gz,0.0,3,fixed,-300,3,3,0.0
LIDC-IDRI-0004_R_1.nii.gz,0.0,5,otsu,-345,0,0,0.0
LIDC-IDRI-0004_R_1.nii.gz,0.0,5,otsu,-345,0,2,0.0
LIDC-IDRI-0004_R_1.nii.gz,0.0,5,otsu,-345,0,3,0.0
LIDC-IDRI-0004_R_1.nii.gz,0.0,5,otsu,-345,2,0,0.0
LIDC-IDRI-0004_R_1.nii.gz,0.0,5,otsu,-345,2,2,0.0
LIDC-IDRI-0004_R_1.nii.gz,0.0,5,otsu,-345,2,3,0.0
LIDC-IDRI-0004_R_1.nii.gz,0.0,5,otsu,-345,3,0,0.0
LIDC-IDRI-0004_R_1.nii.gz,0.0,5,otsu,-345,3,2,0.0
LIDC-IDRI-0004_R_1.nii.gz,0.0,5,otsu,-345,3,3,0.0
LIDC-IDRI-0004_R_1.nii.gz,0.0,5,fixed,-500,0,0,0.0182648401826484
LIDC-IDRI-0004_R_1.nii.gz,0.0,5,fixed,-500,0,2,0.0182648401826484
LIDC-IDRI-0004_R_1.nii.gz,0.0,5,fixed,-500,0,3,0.0182370820668693
LIDC-IDRI-0004_R_1.nii.gz,0.0,5,fixed,-500,2,0,0.0163015792154865
LIDC-IDRI-0004_R_1.nii.gz,0.0,5,fixed,-500,2,2,0.0163015792154865
LIDC-IDRI-0004_R_1.nii.gz,0.0,5,fixed,-500,2,3,0.01627670396744659
LIDC-IDRI-0004_R_1.nii.gz,0.0,5,fixed,-500,3,0,0.0
LIDC-IDRI-0004_R_1.nii.gz,0.0,5,fixed,-500,3,2,0.0
LIDC-IDRI-0004_R_1.nii.gz,0.0,5,fixed,-500,3,3,0.0
LIDC-IDRI-0004_R_1.nii.gz,0.0,5,fixed,-400,0,0,0.009448818897637795
